EMPRESA|ANIO|FECHA|CODIGO_CLIENTE|RAZON_SOCIAL|REFERENCIA|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|VENTAS|PRECIO_MEDIO_COMPRA|MARGEN_ESTIMADO|TIPO_CORE|FLAG_SIN_COSTE|FLAG_MARGEN_NEGATIVO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA|FLAG_LINEA_NEGATIVA|REFE_MAESTRO|DESCRIPCION_MAESTRO|CODIGO_FAMILIA_MAESTRO|FAMILIA_MAESTRO|DESUSO_MAESTRO|MAESTRO_N_DUP|FLAG_REF_NO_EXISTE_MAESTRO|FLAG_MAESTRO_DUPLICADO|FLAG_ARTICULO_DESUSO_VENDIDO|FLAG_FAMILIA_DISTINTA_VENTA_MAESTRO
ECOCLEAN|2025|2025-11-15|593|ROMENATUR, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|36.00000000000000|2.390000000000000|12.10000000000000|CORE|0|0|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|631|EZONE MAQUINARIA, S.L.||**Siguiente linea MUESTRA SIN CARGO**|||0.0000000000000000|0.0000000000000000|0.0000000000000000|NO_CORE|1|0|0|1|0|||||||1|0|0|0
ECOCLEAN|2025|2025-11-15|631|EZONE MAQUINARIA, S.L.|12003800|CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|52.00000000000000|1.240000000000000|27.20000000000000|CORE|0|0|0|0|0|12003800,,|CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|631|EZONE MAQUINARIA, S.L.|12013800|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|44.00000000000000|0.9000000000000000|26.00000000000000|CORE|0|0|0|0|0|12013800,,|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|631|EZONE MAQUINARIA, S.L.|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|276.0000000000000|3.600000000000000|132.0000000000000|CORE|0|0|0|0|0|32023900,,|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|631|EZONE MAQUINARIA, S.L.|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|13.20000000000000|1.840000000000000|2.159999999999998|CORE|0|0|0|0|0|82003206LF,,|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|631|EZONE MAQUINARIA, S.L.|83003203|BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|08|CELULOSA-LINEA BLANCA|67.20000000000000|3.640000000000000|38.08000000000000|CORE|0|0|0|0|0|83003203,,|BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|631|EZONE MAQUINARIA, S.L.|83011000|BOBINA TISSUE SECO GOFRADO DOBLE S C/2|08|CELULOSA-LINEA BLANCA|0.0000000000000000|29.56000000000000|-29.56000000000000|CORE|0|1|0|0|0|83011000,,|BOBINA TISSUE SECO GOFRADO DOBLE S C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|636|LIBER HUETE, S.L.|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|27.60000000000000|1.840000000000000|5.520000000000000|CORE|0|0|0|0|0|82003206LF,,|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|636|LIBER HUETE, S.L.|83003203|BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|08|CELULOSA-LINEA BLANCA|16.80000000000000|3.640000000000000|9.520000000000000|CORE|0|0|0|0|0|83003203,,|BOBINA PAPEL MECANICO ECO-GOFRADA DC C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|656|HORTOFRUTICOLA EXPOMAR, S.L.|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|38.00000000000000|0.7700000000000000|22.60000000000000|CORE|0|0|0|0|0|13043800,,|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|656|HORTOFRUTICOLA EXPOMAR, S.L.|81004018|PACK PAPEL HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|08|CELULOSA-LINEA BLANCA|58.40000000000000|8.640000000000001|23.84000000000000|CORE|0|0|0|0|0|81004018,,|PACK PAPEL HIGIENICO INDUSTRIAL PASTA LAMIFLOR C/18|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|656|HORTOFRUTICOLA EXPOMAR, S.L.|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|55.20000000000000|1.840000000000000|11.04000000000000|CORE|0|0|0|0|0|82003206LF,,|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|656|HORTOFRUTICOLA EXPOMAR, S.L.|91204001|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD. ROSA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|10.50000000000000|5.534408000000000|4.965592000000000|CORE|0|0|0|0|0|91204001,,|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|656|HORTOFRUTICOLA EXPOMAR, S.L.|91204001|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD. AZUL|09|PROD. Y ACCESORIOS PARA LIMPIEZA|10.50000000000000|5.534408000000000|4.965592000000000|CORE|0|0|0|0|0|91204001,,|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|656|HORTOFRUTICOLA EXPOMAR, S.L.|91204001|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD. VERDE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|10.50000000000000|5.534408000000000|4.965592000000000|CORE|0|0|0|0|0|91204001,,|BAYETA ECOLOGICA MICROFIBRA PACK 12 UD.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|656|HORTOFRUTICOLA EXPOMAR, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|38.40000000000000|1.025000000000000|13.80000000000000|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|662|OPTICAS DEL PONIENTE, S.L.|82003206|BOBINA SECAMANOS MECHA PASTA LAMINADO C/6|08|CELULOSA-LINEA BLANCA|15.00000000000000|1.530000000000000|5.820000000000000|CORE|0|0|0|0|0|82003206,,|BOBINA SECAMANOS MECHA PASTA LAMINADO C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|662|OPTICAS DEL PONIENTE, S.L.|84014000|TOALLA PAPEL TISU ZZ - CAJA C/20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|51.40000000000000|13.20000000000000|25.00000000000000|CORE|0|0|0|0|0|84014000,,|TOALLA PAPEL TISU ZZ - CAJA C/20 PAQ. 200 SERV.|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|676|CAÑA Y RETAMA, S.L.|0010100B|DOSIFICADOR GEL AITANA BLANCO C/TAPA|11|APARATOS Y DOSIFICADORES|65.59999999999999|9.150000000000000|28.99999999999999|CORE|0|0|0|0|0|0010100B,,|DOSIFICADOR GEL AITANA BLANCO C/TAPA|11|APARATOS Y DOSIFICADORES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|676|CAÑA Y RETAMA, S.L.|81014001|PACK HIGIENICO DOMESTICO GC-300 PASTA C/12|08|CELULOSA-LINEA BLANCA|32.00000000000000|2.510000000000000|11.92000000000000|CORE|0|0|0|0|0|81014001,,|PACK HIGIENICO DOMESTICO GC-300 PASTA C/12|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|676|CAÑA Y RETAMA, S.L.|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|13.80000000000000|1.840000000000000|2.760000000000000|CORE|0|0|0|0|0|82003206LF,,|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|741|FRUVA IMPORT-EXPORT, S.L.|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|108.0000000000000|0.6913710000000000|66.51774000000000|CORE|0|0|0|0|0|13063800,,|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|741|FRUVA IMPORT-EXPORT, S.L.|14001700|GLASWIPE - LIMPIACRISTALES PERFUMADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|54.00000000000000|1.140000000000000|31.20000000000000|CORE|0|0|0|0|0|14001700,,|GLASWIPE - LIMPIACRISTALES PERFUMADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|741|FRUVA IMPORT-EXPORT, S.L.|21003800|DERGEL SO - GEL DE MANOS SIN RESIDUO|02|JABONES Y PASTA LAVAMANOS|42.00000000000000|0.8400000000000000|25.20000000000000|CORE|0|0|0|0|0|21003800,,|DERGEL SO - GEL DE MANOS SIN RESIDUO|02|JABONES Y PASTA LAVAMANOS|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|741|FRUVA IMPORT-EXPORT, S.L.|81014001|PACK HIGIENICO DOMESTICO GC-300 PASTA C/12|08|CELULOSA-LINEA BLANCA|96.00000000000000|2.510000000000000|35.76000000000001|CORE|0|0|0|0|0|81014001,,|PACK HIGIENICO DOMESTICO GC-300 PASTA C/12|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|741|FRUVA IMPORT-EXPORT, S.L.|82003206|BOBINA SECAMANOS MECHA PASTA LAMINADO C/6|08|CELULOSA-LINEA BLANCA|15.00000000000000|1.530000000000000|5.820000000000000|CORE|0|0|0|0|0|82003206,,|BOBINA SECAMANOS MECHA PASTA LAMINADO C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|741|FRUVA IMPORT-EXPORT, S.L.|91154001|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|96.00000000000000|0.6500000000000000|44.00000000000000|CORE|0|0|0|0|0|91154001,,|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|741|FRUVA IMPORT-EXPORT, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|44.80000000000000|1.025000000000000|16.10000000000000|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|741|FRUVA IMPORT-EXPORT, S.L.|95003225|DETERGENTE LAVADORA PROFESIONAL SACO 10KG.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|15.90000000000000|9.400000000000000|6.500000000000000|CORE|0|0|0|0|0|95003225,,|DETERGENTE LAVADORA PROFESIONAL SACO 10KG.|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|777|GASTROALMERIA, S.L|15033801|FAIRY - LAVAVAJILLAS PROFESIONAL ENV.5|01|DESENGRASANTES Y LIMPIADORES GENERALES|104.0000000000000|0.9740000000000000|65.03999999999999|CORE|0|0|0|0|0|15033801,,|FAIRY - LAVAVAJILLAS PROFESIONAL ENV.5|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|777|GASTROALMERIA, S.L|1503380SC|DETERLAV SC - LAVAVAJILLAS SUPERCONCENTRADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|44.00000000000000|0.9800000000000000|24.40000000000000|CORE|0|0|0|0|0|1503380SC,,|DETERLAV SC - LAVAVAJILLAS SUPERCONCENTRADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|777|GASTROALMERIA, S.L|83003202|BOBINA PAPEL MECANICOS PASTA-LAMINADA C/2|08|CELULOSA-LINEA BLANCA|62.40000000000000|5.414000000000000|29.91600000000000|CORE|0|0|0|0|0|83003202,,|BOBINA PAPEL MECANICOS PASTA-LAMINADA C/2|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|777|GASTROALMERIA, S.L|91154005|ROLLO BOLSA BASURA 95X125 EXTRA G150 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|168.0000000000000|1.410000000000000|55.20000000000000|CORE|0|0|0|0|0|91154005,,|ROLLO BOLSA BASURA 95X125 EXTRA G150 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|777|GASTROALMERIA, S.L|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|66.00000000000000|1.025000000000000|20.90000000000001|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|796|FRESH EUROPEAN CARGO, S.L.|82004006|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|126.0000000000000|0.9600000000000000|68.40000000000001|CORE|0|0|0|0|0|82004006,,|BOBINA SECAMANOS MECHA ECO GOFRADA C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|825|HOTEL COSTASOL S.L.|94003801|AIRGEN AVE - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|96.00000000000000|2.707806000000000|41.84388000000000|CORE|0|0|0|0|0|94003801,,|AIRGEN  - AMBIENTADOR HIGIENIZANTE|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|837|FRESH PREMIUM, S.L.|81004618|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|08|CELULOSA-LINEA BLANCA|14.70000000000000|9.337000000000000|5.363000000000000|CORE|0|0|0|0|0|81004618,,|PACK HIGIENICO INDUSTRIAL PASTA PLUS C/18 ROLLOS|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|837|FRESH PREMIUM, S.L.|82003206LF|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|41.40000000000000|1.840000000000000|8.279999999999994|CORE|0|0|0|0|0|82003206LF,,|BOBINA SECAMANOS MECHA PASTA LAMIFLOR C/6|08|CELULOSA-LINEA BLANCA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|837|FRESH PREMIUM, S.L.|91154001|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|48.00000000000000|0.6500000000000000|22.00000000000000|CORE|0|0|0|0|0|91154001,,|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|837|FRESH PREMIUM, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|25.60000000000000|1.025000000000000|9.200000000000003|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|853|NATURE GROW DIRECT, S.L.|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|28.00000000000000|0.6913710000000000|14.17258000000000|CORE|0|0|0|0|0|13063800,,|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|853|NATURE GROW DIRECT, S.L.|21003800|DERGEL SO - GEL DE MANOS SIN RESIDUO|02|JABONES Y PASTA LAVAMANOS|30.00000000000000|0.8400000000000000|13.20000000000000|CORE|0|0|0|0|0|21003800,,|DERGEL SO - GEL DE MANOS SIN RESIDUO|02|JABONES Y PASTA LAVAMANOS|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|853|NATURE GROW DIRECT, S.L.|91004500|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|22.80000000000000|1.200000000000000|8.400000000000002|CORE|0|0|0|0|0|91004500,,|CEPILLO - ESCOBA PERLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|853|NATURE GROW DIRECT, S.L.|91050000|RECOGEDOR METALICO C/MANGO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|8.699999999999999|1.784049000000000|3.347852999999999|CORE|0|0|0|0|0|91050000,,|RECOGEDOR METALICO C/MANGO|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|853|NATURE GROW DIRECT, S.L.|91104400|PALO METALICO DOBLE ROSCA 1,40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|12.00000000000000|0.5364880000000000|5.562144000000000|CORE|0|0|0|0|0|91104400,,|PALO METALICO DOBLE ROSCA 1,40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|853|NATURE GROW DIRECT, S.L.|91154001|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|44.00000000000000|0.6500000000000000|18.00000000000000|CORE|0|0|0|0|0|91154001,,|ROLLO BOLSA BASURA 85X105 C/10|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|853|NATURE GROW DIRECT, S.L.|91253201|CUBO CONTENEDOR NEGRO 120 LT. C/RUEDAS-PEDAL-TAPA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|163.8000000000000|32.00000000000000|67.80000000000001|CORE|0|0|0|0|0|91253201,,|CUBO CONTENEDOR NEGRO 120 LT. C/RUEDAS-PEDAL-TAPA COLOR|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|853|NATURE GROW DIRECT, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|6.000000000000000|1.025000000000000|1.900000000000000|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|855|MEDIESIT, S.L.|69000A23|PALETINA CERDA SUAVE AZUL A60 / APTA IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|115.2000000000000|2.819000000000000|47.54400000000000|CORE|0|0|0|0|0|69000A23,,|PALETINA CERDA SUAVE AZUL A60 / APTA IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|855|MEDIESIT, S.L.|731281RT|TIJERA RECOLECTORA P/RECTO 19CM|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|119.0000000000000|3.170000000000000|55.60000000000000|CORE|0|0|0|0|0|731281RT,,|TIJERA RECOLECTORA P/RECTO 19CM|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|855|MEDIESIT, S.L.|91064400|FREGONA ALGODON BLANCA EXTRA R-109|09|PROD. Y ACCESORIOS PARA LIMPIEZA|27.00000000000000|0.5255510000000000|11.23347000000000|CORE|0|0|0|0|0|91064400,,|FREGONA ALGODON BLANCA EXTRA R-109|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|855|MEDIESIT, S.L.|91094400|PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|28.80000000000000|1.314304000000000|13.02835200000000|CORE|0|0|0|0|0|91094400,,|PALO ALUMINIO DOBLE ROSCA 1'40|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|873|BIOTREBOL, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|281.6000000000000|1.025000000000000|101.2000000000001|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|877|NATURTEC FOOD&WELLNESS, S.L.||**Portes cargados en factura**|||10.00000000000000|0.0000000000000000|10.00000000000000|NO_CORE|1|0|0|1|0|||||||1|0|0|0
ECOCLEAN|2025|2025-11-15|877|NATURTEC FOOD&WELLNESS, S.L.|12003800|CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|16.00000000000000|1.240000000000000|9.800000000000001|CORE|0|0|0|0|0|12003800,,|CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|877|NATURTEC FOOD&WELLNESS, S.L.|92015403|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|6.400000000000000|1.025000000000000|2.300000000000001|CORE|0|0|0|0|0|92015403,,|BOTELLA LEJIA APTA ENV. 4 Lts. C/4|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|880|ICA PRODUKT 2025, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA M|09|PROD. Y ACCESORIOS PARA LIMPIEZA|72.00000000000000|2.390000000000000|24.20000000000000|CORE|0|0|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|880|ICA PRODUKT 2025, S.L.|93060002|GUANTE NITRILO AZUL S/POLVO C/100 TALLA S|09|PROD. Y ACCESORIOS PARA LIMPIEZA|36.00000000000000|2.390000000000000|12.10000000000000|CORE|0|0|0|0|0|93060002,,|GUANTE NITRILO AZUL S/POLVO C/100 TALLA|09|PROD. Y ACCESORIOS PARA LIMPIEZA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|890|NATURINDA, S.L. NE|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|44.00000000000000|0.7700000000000000|28.60000000000000|CORE|0|0|0|0|0|13043800,,|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-15|890|NATURINDA, S.L. NE|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|62.40000000000000|0.9800000000000000|38.88000000000000|CORE|0|0|0|0|0|33073802,,|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-20|898|IWONA BUCZYNSKA|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|19.00000000000000|0.7700000000000000|11.30000000000000|CORE|0|0|0|0|0|13043800,,|BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-24|818|PEDRO SOBRINO DIAZ|61020204|SELLADORA EPOXI TRANSPARENTE ENV.4+4|06|PINTURAS Y DISOLVENTES|64.80000000000000|4.600000000000000|28.00000000000000|CORE|0|0|0|0|0|61020204,,|SELLADORA EPOXI TRANSPARENTE ENV.4+4|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-30|197|GARRI AGRICOLA, S.L.|69000013|ROLLO CINTA PINTOR 36mm C/8|06|PINTURAS Y DISOLVENTES|22.40000000000000|0.6590170000000000|11.85572800000000|CORE|0|0|0|0|0|69000013,,|ROLLO CINTA PINTOR 36mm C/8|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
ECOCLEAN|2025|2025-11-30|197|GARRI AGRICOLA, S.L.|69000031|RASCADOR VIDRIO Y PAVIMENTOS PROFESIONAL|06|PINTURAS Y DISOLVENTES|12.75000000000000|0.5400000000000000|11.13000000000000|CORE|0|0|0|0|0|69000031,,|RASCADOR VIDRIO Y PAVIMENTOS PROFESIONAL|06|PINTURAS Y DISOLVENTES|F|1.0|0|0|0|0
