EMPRESA|LOTE|CODIGO_LOTE|CODIGO_ALMACEN|ALMACEN|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|FECHA_ENVASADO|FECHA_CADUCIDAD|DIAS_HASTA_CADUCIDAD|CANTIDAD|CANTIDAD2|FLAG_SIN_CADUCIDAD|FLAG_CADUCADO|FLAG_CADUCA_30D|FLAG_CADUCA_90D|FLAG_CADUCA_180D|FLAG_CANTIDAD_NEGATIVA|FLAG_CANTIDAD_CERO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA
ECOCLEAN|103021||1|ALMACEN PRINCIPAL|44003802,,|44003802|||CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2010-10-25|2011-10-25|-5328|12.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|101153||1|ALMACEN PRINCIPAL|11043200,,|11043200|||CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-03|2011-11-03|-5319|72.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|113005||1|ALMACEN PRINCIPAL|21003800,,|21003800|||DERGEL SO - GEL DE MANOS SIN RESIDUO|02|JABONES Y PASTA LAVAMANOS|2010-11-03|2011-11-03|-5319|20.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800430||1|ALMACEN PRINCIPAL|21043800,,|21043800|||LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2010-11-03|2011-11-03|-5319|40.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|113010/30||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|60.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|113011/30||1|ALMACEN PRINCIPAL|12003800,,|12003800|||CHEMGRAS EC-DESENGRASANTE MAQ.AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|390.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|113015||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|80.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|113012||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|43.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|101218||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-15|2011-11-15|-5307|80.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|113016/05||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-11-15|2011-11-15|-5307|5.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|151110||1|ALMACEN PRINCIPAL|13011700,,|13011700|||XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-16|2011-11-16|-5306|40.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|151110/05||1|ALMACEN PRINCIPAL|13011700,,|13011700|||XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-11-16|2011-11-16|-5306|60.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800488||1|ALMACEN PRINCIPAL|32003801,,|32003801|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-11-19|2011-11-19|-5303|60.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123001||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-01|2011-12-01|-5291|120.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123005/05||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-01|2011-12-01|-5291|20.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800533||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-02|2011-12-02|-5290|20.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800523||1|ALMACEN PRINCIPAL|32013800,,|32013800|||TR-100 / LIMPIADOR DESINCRUSTANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-02|2011-12-02|-5290|180.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800523/30||1|ALMACEN PRINCIPAL|32013800,,|32013800|||TR-100 / LIMPIADOR DESINCRUSTANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-02|2011-12-02|-5290|60.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|101314||1|ALMACEN PRINCIPAL|33013800,,|33013800|||TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-02|2011-12-02|-5290|120.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123004||1|ALMACEN PRINCIPAL|33063800,,|33063800|||HIDROBRILL - SECANTE ABRILLANTADOR|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-02|2011-12-02|-5290|30.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|080521/05||1|ALMACEN PRINCIPAL|33003800,,|33003800|||DEGRAS BAC-DESENGRASANTE HIGIENIZANTE|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-09|2011-12-09|-5283|10.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|101351||1|ALMACEN PRINCIPAL|33013800,,|33013800|||TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-10|2011-12-10|-5282|120.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|131210/30||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-13|2011-12-13|-5279|120.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|131210/05||1|ALMACEN PRINCIPAL|13011700,,|13011700|||XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-13|2011-12-13|-5279|40.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123010/30||1|ALMACEN PRINCIPAL|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-14|2011-12-14|-5278|60.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123016||1|ALMACEN PRINCIPAL|11043200,,|11043200|||CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-14|2011-12-14|-5278|96.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123010/05||1|ALMACEN PRINCIPAL|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-14|2011-12-14|-5278|60.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123010||1|ALMACEN PRINCIPAL|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-14|2011-12-14|-5278|40.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|113013||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-14|2011-12-14|-5278|60.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123015||1|ALMACEN PRINCIPAL|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-16|2011-12-16|-5276|120.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123020||1|ALMACEN PRINCIPAL|11073800,,|11073800|||CHEMGRAS MXD - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-21|2011-12-21|-5271|20.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|201210/05||1|ALMACEN PRINCIPAL|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-21|2011-12-21|-5271|160.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123019||1|ALMACEN PRINCIPAL|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-21|2011-12-21|-5271|48.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|113018||1|ALMACEN PRINCIPAL|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-21|2011-12-21|-5271|140.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800576||1|ALMACEN PRINCIPAL|32003800,,|32003800|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-21|2011-12-21|-5271|180.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123017/30||1|ALMACEN PRINCIPAL|32013800,,|32013800|||TR-100 / LIMPIADOR DESINCRUSTANTE CONCENT.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-21|2011-12-21|-5271|30.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800597||1|ALMACEN PRINCIPAL|12013800,,|12013800|||BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2010-12-30|2011-12-30|-5262|240.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|123029/05||1|ALMACEN PRINCIPAL|32023800,,|32023800|||IBERFARM-L / ACEITE LIGERO ATOXICO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-12-30|2011-12-30|-5262|60.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|0809-25||1|ALMACEN PRINCIPAL|35005000,,|35005000|||FUNGICIDA FUMIGENO 500 / USO IND.ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2010-01-12|2012-01-12|-5249|20.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|01T213/05||1|ALMACEN PRINCIPAL|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2011-01-14|2012-01-14|-5247|20.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|01T211||1|ALMACEN PRINCIPAL|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2011-01-14|2012-01-14|-5247|40.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800633/05||1|ALMACEN PRINCIPAL|12013800,,|12013800|||BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2011-01-18|2012-01-18|-5243|20.000|0.000|0|1|0|0|0|0|0|0|0
ECOCLEAN|800645||1|ALMACEN PRINCIPAL|13093800,,|13093800|||CHEMWAX CM - CERA RESTAURADORA SUELOS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2011-01-18|2012-01-18|-5243|40.000|0.000|0|1|0|0|0|0|0|0|0
