ORIGEN|CRITERIO|EMPRESA|CODIGO_ALMACEN|ALMACEN|LOTE|CODIGO_LOTE|REFE|REFERENCIA1|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|FECHA_ENVASADO|FECHA_CADUCIDAD|DIAS_HASTA_CADUCIDAD|CANTIDAD|CANTIDAD2|FLAG_SIN_CADUCIDAD|FLAG_CADUCADO|FLAG_CADUCA_30D|FLAG_CADUCA_90D|FLAG_CADUCA_180D|FLAG_CANTIDAD_NEGATIVA|FLAG_CANTIDAD_CERO|FLAG_REFERENCIA_GENERICA|FLAG_SIN_FAMILIA
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|11272340022||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2023-11-27|2025-11-27|-181|-2620.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|11303224028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2023-11-30|2025-11-30|-178|20.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12013235007||33013801,,|33013801|TUNELIMP CL - LIMPIADOR CLORADO TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2023-12-01|2025-12-01|-177|72.000|3.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12133224023||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2023-12-13|2025-12-13|-165|80.000|4.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12133224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2023-12-13|2025-12-13|-165|40.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|12133224023||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2023-12-13|2025-12-13|-165|-2620.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|12133224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2023-12-13|2025-12-13|-165|-3520.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12143234001||15033800,,|15033800|DETERLAV S - LAVAVAJ. MANUAL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2023-12-14|2025-12-14|-164|40.000|2.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|3736||33090030,,|33090030|BDA 8296 - INHIBIDOR CORROSION C/C|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2023-12-15|2025-12-15|-163|-300.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|12152340022||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2023-12-15|2025-12-15|-163|-2620.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|232210||12023800,,|12023800|DEGRAS GC - DESENGRASANTE FREGADORAS|01|DESENGRASANTES Y LIMPIADORES GENERALES|2023-12-19|2025-12-19|-159|1610.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|11283221010||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2023-12-20|2025-12-20|-158|160.000|8.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12203232008||12003801,,|12003801|CHEMGRAS ASF - DESENGRASANTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2023-12-20|2025-12-20|-158|40.000|2.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12203213075||2104390L,,|2104390L|HIDROSAN L - HIDROALCOHOL LIQUIDO|02|JABONES Y PASTA LAVAMANOS|2023-12-20|2025-12-20|-158|20.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12213232004||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2023-12-21|2025-12-21|-157|120.000|3.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|12213248002||44003802,,|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2023-12-21|2025-12-21|-157|95.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12213248002||44003802,,|44003802|CHEMFORT WC - DESATASCADOR TUBERIAS 2KG.|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2023-12-21|2025-12-21|-157|12.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|12313221001||21013800,,|21013800|DERGEL NB-GEL DE MANOS NACARADO|02|JABONES Y PASTA LAVAMANOS|2023-12-31|2025-12-31|-147|20.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|2206017101||35005002,,|35005002|AERO GREEN DT - AEROSOL SECO PARA CAMARAS|035|VARIOS|2024-01-01|2026-01-01|-146|28.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|2206017101||35005002,,|35005002|AERO GREEN DT - AEROSOL SECO PARA CAMARAS|035|VARIOS|2024-01-01|2026-01-01|-146|6.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03012435099||33013800,,|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-03|2026-01-03|-144|120.000|4.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|040124240098||33073802,,|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-04|2026-01-04|-143|3257.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|040124240098||33073802,,|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-04|2026-01-04|-143|120.000|5.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01044235099||33013800,,|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-04|2026-01-04|-143|30.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|100124||51031700,,|51031700|MOLDOIL-DESENCOFRANTE|05|PROD. AUXILIARES PARA CONSTRUCCION|2024-01-10|2026-01-10|-137|150.000|5.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|2301519||33070000,,|33070000|CLEANPILL HA - DESINFECTANTE HA PASTILLAS ENV. 1KG.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-10|2026-01-10|-137|52.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|10104232019||32003801,,|32003801|TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-10|2026-01-10|-137|30.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|2301519||33070000,,|33070000|CLEANPILL HA - DESINFECTANTE HA PASTILLAS ENV. 1KG.|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-10|2026-01-10|-137|30.000|5.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|01104224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-01-10|2026-01-10|-137|-3520.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|01124232006||11083800,,|11083800|CHEMGRAS AS - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-01-12|2026-01-12|-135|2515.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01124232004||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-01-12|2026-01-12|-135|240.000|10.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|01184240023||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-18|2026-01-18|-129|-2620.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01194224028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-01-19|2026-01-19|-128|30.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01224224021||12013800,,|12013800|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-01-22|2026-01-22|-125|20.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|01222440022||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-22|2026-01-22|-125|-2620.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|220124||42021700,,|42021700|NETIND - DESENGRASANTE DISOLVENTE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2024-01-23|2026-01-23|-124|40.000|2.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|34-117423||32023900,,|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-24|2026-01-24|-123|30.000|2.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01264232019||32003801,,|32003801|TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-26|2026-01-26|-121|120.000|4.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01264224028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-01-26|2026-01-26|-121|60.000|3.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|01264224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-01-26|2026-01-26|-121|20.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|01264224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-01-26|2026-01-26|-121|-3520.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|290124||42021700,,|42021700|NETIND - DESENGRASANTE DISOLVENTE|04|PROD. ESP. AUTOMOCION/TALLERES/VARIOS|2024-01-29|2026-01-29|-118|160.000|7.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|01302440022||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-01-30|2026-01-30|-117|-2620.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|02064232008||12003801,,|12003801|CHEMGRAS ASF - DESENGRASANTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-02-06|2026-02-06|-110|20.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|02064213075||21043900,,|21043900|HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2024-02-06|2026-02-06|-110|20.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|240117||33073800,,|33073800|ALICLOR COMPLET - DESENGRASANTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-02-07|2026-02-07|-109|748.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|02142424028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-02-14|2026-02-14|-102|40.000|2.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|021542||21023800,,|21023800|DERGEL CMB-GEL CREMA PARA MANOS|02|JABONES Y PASTA LAVAMANOS|2024-02-15|2026-02-15|-101|20.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|2401254202||33090026,,|33090026|AQUACARE 410 - INHIBIDOR CORROSION C/C|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-02-15|2026-02-15|-101|-300.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|02154240023||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-02-15|2026-02-15|-101|-2620.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|02212424098||33073802,,|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-02-21|2026-02-21|-95|3257.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|02212424098||33073802,,|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-02-21|2026-02-21|-95|72.000|3.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|02212440022||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-02-21|2026-02-21|-95|-2620.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|02294232006||11083800,,|11083800|CHEMGRAS AS - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-02-29|2026-02-28|-88|2515.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|02284221010||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2024-02-28|2026-02-28|-88|260.000|13.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|02294232006||11083800,,|11083800|CHEMGRAS AS - DESENGRASANTE USO GENERAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-02-29|2026-02-28|-88|80.000|3.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|02294232004||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-02-29|2026-02-28|-88|60.000|2.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03014224028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-01|2026-03-01|-87|60.000|3.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|04034324001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-04|2026-03-04|-84|100.000|5.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|04034324001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-04|2026-03-04|-84|-3520.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03052435099||33013800,,|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-03-05|2026-03-05|-83|270.000|9.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03054224028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-05|2026-03-05|-83|160.000|8.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03054232004||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-05|2026-03-05|-83|15.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|03052440022||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-03-05|2026-03-05|-83|-2620.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|030854240023||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-03-08|2026-03-08|-80|140.000|7.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03084234002||1503380SC,,|1503380SC|DETERLAV SC - LAVAVAJILLAS SUPERCONCENTRADO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-08|2026-03-08|-80|100.000|5.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03084232019||32003801,,|32003801|TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-03-08|2026-03-08|-80|60.000|2.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|030854240023||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-03-08|2026-03-08|-80|-2620.000||0|1|0|0|0|1|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|03014224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-14|2026-03-14|-74|-3520.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03154232005||12003800,,|12003800|CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-15|2026-03-15|-73|70.000|3.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03154224028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-15|2026-03-15|-73|20.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|CADUCADO_CON_STOCK|CHEMIE|1|ALMACEN PRINCIPAL|0321240098||33073802,,|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-03-21|2026-03-21|-67|3257.000||0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03214224028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-21|2026-03-21|-67|180.000|8.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03212424028||13043800,,|13043800|BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-21|2026-03-21|-67|100.000|5.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|0321240098||33073802,,|33073802|ACTIV CLOR - LIMPIADOR DETERGENTE CLORADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-03-21|2026-03-21|-67|96.000|4.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03214213075||2104390L,,|2104390L|HIDROSAN L - HIDROALCOHOL LIQUIDO|02|JABONES Y PASTA LAVAMANOS|2024-03-21|2026-03-21|-67|30.000|2.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03214213075||21043900,,|21043900|HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|02|JABONES Y PASTA LAVAMANOS|2024-03-21|2026-03-21|-67|15.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|03214224001||13063800,,|13063800|BRINET AML - LIMPIADOR AMONIACAL PINO|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-21|2026-03-21|-67|-3520.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|03294232004||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-03-29|2026-03-29|-59|60.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|04032435099||33013800,,|33013800|TUNELIMP-LIMPIADOR CONCENT.TUNEL LAVADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-04-03|2026-04-03|-54|30.000|1.000|0|1|0|0|0|0|0|0|0
ETIQUETASLOTES|STOCK_NEGATIVO|CHEMIE|1|ALMACEN PRINCIPAL|04032440022||32073801,,|32073801|OXISAN - ADITIVO HIGIENIZANTE OXIGENADO|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-04-03|2026-04-03|-54|-2620.000||0|1|0|0|0|1|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|34-039824||32023900,,|32023900|V-80 / ACEITE LIGERO ATOXICO APTO IND. ALIMENTARIA|03|PROD. ESPECIALES INDUST. ALIMENTARIA|2024-04-05|2026-04-05|-52|140.000|7.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|04054232004||11023800,,|11023800|CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-04-05|2026-04-05|-52|120.000|4.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|04084221010||21003800,,|21003800|DERGEL SO-GEL DE MANOS S/O|02|JABONES Y PASTA LAVAMANOS|2024-04-08|2026-04-08|-49|20.000|1.000|0|1|0|0|0|0|0|0|0
LOTES|CADUCADO_CON_CANTIDAD|CHEMIE|1|ALMACEN PRINCIPAL|04094224021||12013800,,|12013800|BRINET MG - DETERGENTE FREGADORA|01|DESENGRASANTES Y LIMPIADORES GENERALES|2024-04-09|2026-04-09|-48|30.000|1.000|0|1|0|0|0|0|0|0|0
