EMPRESA|CODIGO_ALMACEN|ALMACEN|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_FAMILIA|FAMILIA|UBICACION|STOCK_INICIAL|STOCK_ACTUAL|STOCK_MAXIMO|STOCK_MINIMO|STOCK_RESERVADO|STOCK_ACTUAL2|CANTIDAD_TOTAL|ULTIMO_PRECIO_COMPRA|PRECIO_MEDIO_COMPRA|PRECIO_MEDIO_INICIAL|PRECIO_COSTO|PRECIO_ENTRADA|PVP1_SIN_IVA|PVP2_SIN_IVA|PVP3_SIN_IVA|PVP4_SIN_IVA|PVP5_SIN_IVA|PVP1_CON_IVA|PVP2_CON_IVA|PVP3_CON_IVA|PVP4_CON_IVA|PVP5_CON_IVA|VALOR_STOCK_COSTE_MEDIO|VALOR_STOCK_ULT_COMPRA|MARGEN_PVP1_VS_COSTE_MEDIO|DESUSO|CONTROL_STOCK|FLAG_STOCK_NEGATIVO|FLAG_STOCK_CERO|FLAG_BAJO_MINIMO|FLAG_SOBRE_MAXIMO|FLAG_SIN_COSTE_MEDIO|FLAG_SIN_FAMILIA|FLAG_REFERENCIA_GENERICA|FLAG_NO_EXISTE_ARTICULO|STOCK_INICIAL_N|STOCK_ACTUAL_N|STOCK_MAXIMO_N|STOCK_MINIMO_N|STOCK_RESERVADO_N|STOCK_ACTUAL2_N|CANTIDAD_TOTAL_N|ULTIMO_PRECIO_COMPRA_N|PRECIO_MEDIO_COMPRA_N|PRECIO_MEDIO_INICIAL_N|PRECIO_COSTO_N|PRECIO_ENTRADA_N|PVP1_SIN_IVA_N|PVP1_CON_IVA_N|VALOR_STOCK_COSTE_MEDIO_N|VALOR_STOCK_ULT_COMPRA_N|MARGEN_PVP1_VS_COSTE_MEDIO_N|FLAG_STOCK_NEGATIVO_N|FLAG_STOCK_CERO_N|FLAG_BAJO_MINIMO_N|FLAG_SOBRE_MAXIMO_N|FLAG_SIN_COSTE_MEDIO_N|FLAG_SIN_FAMILIA_N|FLAG_REFERENCIA_GENERICA_N|FLAG_NO_EXISTE_ARTICULO_N
CHEMIE|1|ALMACEN PRINCIPAL|00203000,,|00203000|||PULVERIZADOR INDUSTRIAL IK-1.5|11|APARATOS Y DOSIFICADORES||3.000|-2.000|0.000|0.000|0.000|-2.000|3.000|13.67000000000000|7.220000000000000|12.98790000000000|0.0000000000000000|0.0000000000000000|30.10000000000000|27.30000000000000|24.60000000000000|21.90000000000000|0.0000000000000000|36.42|33.03|29.77|26.50|0.00|-14.44000000000000|-27.34000000000000|22.88000000000000|F|T|1|0|0|0|0|0|0|0|3.0|-2.0|0.0|0.0|0.0|-2.0|3.0|13.67|7.22|12.9879|0.0|0.0|30.1|36.42|-14.44|-27.34|22.88|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|00204000,,|00204000|||PULVERIZADOR ELECTRICO NEBULO|11|APARATOS Y DOSIFICADORES||0.000|0.000|0.000|0.000|0.000|-1.000|6.000|469.0000000000000|469.0000000000000|299.1538000000000|0.0000000000000000|0.0000000000000000|750.4000000000000|703.5000000000000|656.6000000000000|609.7000000000001|0.0000000000000000|907.98|851.24|794.49|737.74|0.00|0.0000000000000000|0.0000000000000000|281.4000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|-1.0|6.0|469.0|469.0|299.1538|0.0|0.0|750.4|907.98|0.0|0.0|281.4|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|00300000,,|00300000|||CARRO SEÑALIZACION SUPER STRIPER|11|APARATOS Y DOSIFICADORES||0.000|1.000|0.000|0.000|0.000|0.000|1.000|79.84450000000000|79.84450000000000|79.84450000000000|0.0000000000000000|0.0000000000000000|111.1900000000000|102.1700000000000|93.16000000000000|87.15000000000001|0.0000000000000000|134.54|123.63|112.72|105.45|0.00|79.84450000000000|79.84450000000000|31.34550000000000|F|T|0|0|0|0|0|0|0|0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|79.8445|79.8445|79.8445|0.0|0.0|111.19|134.54|79.8445|79.8445|31.3455|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|003511,,|003511|||CARTEL DE SEÑALIZACION|035|VARIOS||0.000|11.000|0.000|0.000|0.000|0.000|11.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.00|0.00|0.00|0.00|0.00|0.0000000000000000|0.0000000000000000|0.0000000000000000|F|T|0|0|0|0|1|0|0|0|0.0|11.0|0.0|0.0|0.0|0.0|11.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|0|0|0|1|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01003050,,|01003050|||ACEITE HIDRAULICO HYSPIN AWH 32 ENV.60|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|280.000|84.00000000000000|84.00000000000000|1.172000000000000|0.0000000000000000|0.0000000000000000|168.0000000000000|159.6000000000000|151.2000000000000|142.8000000000000|0.0000000000000000|203.28|193.12|182.95|172.79|0.00|0.0000000000000000|0.0000000000000000|84.00000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|280.0|84.0|84.0|1.172|0.0|0.0|168.0|203.28|0.0|0.0|84.0|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01003405,,|01003405|||ACEITE HIDRAULICO VESTA HLP-46 ENV.5|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|12.000|6.660000000000000|6.660000000000000|5.637500000000000|0.0000000000000000|0.0000000000000000|13.52000000000000|12.92000000000000|12.32000000000000|11.72000000000000|0.0000000000000000|16.36|15.63|14.91|14.18|0.00|0.0000000000000000|0.0000000000000000|6.859999999999999|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|12.0|6.66|6.66|5.6375|0.0|0.0|13.52|16.36|0.0|0.0|6.859999999999999|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01003420,,|01003420|||ACEITE HIDRAULICO HV-46 ENV.20|10|ACEITES Y GRASAS||0.000|10.000|0.000|0.000|0.000|0.000|20.000|50.00000000000000|50.00000000000000|50.00000000000000|0.0000000000000000|0.0000000000000000|101.7500000000000|92.50000000000000|83.25000000000000|74.00000000000000|0.0000000000000000|123.12|111.93|100.73|89.54|0.00|500.0000000000000|500.0000000000000|51.75000000000000|F|T|0|0|0|0|0|0|0|0|0.0|10.0|0.0|0.0|0.0|0.0|20.0|50.0|50.0|50.0|0.0|0.0|101.75|123.12|500.0|500.0|51.75|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01003445,,|01003445|||ACEITE HIDRAULICO VESTA HLP-46 ENV.45|10|ACEITES Y GRASAS||2.000|0.000|2.000|1.000|0.000|0.000|22.000|131.1400000000000|131.1400000000000|41.33760000000000|0.0000000000000000|0.0000000000000000|275.4000000000000|249.1500000000000|222.9500000000000|196.7000000000000|0.0000000000000000|333.23|301.47|269.77|238.01|0.00|0.0000000000000000|0.0000000000000000|144.2600000000000|F|T|0|1|1|0|0|0|0|0|2.0|0.0|2.0|1.0|0.0|0.0|22.0|131.14|131.14|41.3376|0.0|0.0|275.4|333.23|0.0|0.0|144.26|0|1|1|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01003605,,|01003605|||ACEITE HIDRAULICO B2000 HLP 46 ENV.5|10|ACEITES Y GRASAS||0.000|-4.000|0.000|0.000|0.000|0.000|0.000|8.750000000000000|8.750000000000000|8.750000000000000|0.0000000000000000|0.0000000000000000|19.25000000000000|17.50000000000000|15.75000000000000|14.00000000000000|0.0000000000000000|23.29|21.18|19.06|16.94|0.00|-35.00000000000000|-35.00000000000000|10.50000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-4.0|0.0|0.0|0.0|0.0|0.0|8.75|8.75|8.75|0.0|0.0|19.25|23.29|-35.0|-35.0|10.5|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01013405,,|01013405|||ACEITE VERKOPLUS 20W50 SHPD ENV.5|10|ACEITES Y GRASAS||2.000|0.000|0.000|0.000|0.000|0.000|36.000|7.608800000000000|7.608800000000000|6.406800000000000|0.0000000000000000|0.0000000000000000|13.52000000000000|12.92000000000000|12.32000000000000|11.72000000000000|0.0000000000000000|16.36|15.63|14.91|14.18|0.00|0.0000000000000000|0.0000000000000000|5.911200000000000|F|T|0|1|0|0|0|0|0|0|2.0|0.0|0.0|0.0|0.0|0.0|36.0|7.6088|7.6088|6.4068|0.0|0.0|13.52|16.36|0.0|0.0|5.9112|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01013445,,|01013445|||ACEITE VERKOPLUS 20W50 SHPD ENV.45|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|22.000|64.91000000000000|64.91000000000000|55.29310000000000|0.0000000000000000|0.0000000000000000|156.2600000000000|145.3200000000000|134.1500000000000|122.9700000000000|0.0000000000000000|189.07|175.84|162.32|148.79|0.00|0.0000000000000000|0.0000000000000000|91.34999999999999|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|22.0|64.91|64.91|55.2931|0.0|0.0|156.26|189.07|0.0|0.0|91.35|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01021700,,|01021700|||LUBE FOOD-ACEITE C/TEFLON IND.ALIMENT.|10|ACEITES Y GRASAS||20.000|36.000|30.000|10.000|0.000|4.000|1019.000|9.930000000000000|9.884568000000000|9.736400000000000|0.0000000000000000|0.0000000000000000|27.90000000000000|26.75000000000000|25.60000000000000|24.50000000000000|0.0000000000000000|33.76|32.37|30.98|29.65|0.00|355.8444480000000|357.4800000000000|18.01543200000000|F|T|0|0|0|1|0|0|0|0|20.0|36.0|30.0|10.0|0.0|4.0|1019.0|9.93|9.884568|9.7364|0.0|0.0|27.9|33.76|355.844448|357.48|18.015432|0|0|0|1|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01021701,,|01021701|||SUPERLUB RP - ACEITE LUBRICANTE C/PTFE|10|ACEITES Y GRASAS||0.000|355.000|0.000|0.000|0.000|42.000|0.000|15.08000000000000|12.85400300000000|9.699999999999999|0.0000000000000000|0.0000000000000000|26.20000000000000|24.70000000000000|23.25000000000000|21.80000000000000|0.0000000000000000|31.70|29.89|28.13|26.38|0.00|4563.171065000001|5353.400000000000|13.34599700000000|F|T|0|0|0|0|0|0|0|0|0.0|355.0|0.0|0.0|0.0|42.0|0.0|15.08|12.854003|9.7|0.0|0.0|26.2|31.7|4563.171065000001|5353.4|13.345997|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01023800,,|01023800|||NOCOPHIL - ACEITE LIGERO ENGRASE PRECISION|10|ACEITES Y GRASAS||5.000|130.000|0.000|0.000|0.000|0.000|385.000|1.650000000000000|1.584577000000000|1.652800000000000|0.0000000000000000|0.0000000000000000|5.000000000000000|4.600000000000000|4.200000000000000|3.800000000000000|0.0000000000000000|6.05|5.57|5.08|4.60|0.00|205.9950100000000|214.5000000000000|3.415423000000000|F|T|0|0|0|0|0|0|0|0|5.0|130.0|0.0|0.0|0.0|0.0|385.0|1.65|1.584577|1.6528|0.0|0.0|5.0|6.05|205.99501|214.5|3.415423|0|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01033405,,|01033405|||ACEITE VERKOL GT-7 SAE 140 EP ENV.5|10|ACEITES Y GRASAS||4.000|0.000|0.000|0.000|0.000|0.000|4.000|10.81820000000000|10.81820000000000|10.81820000000000|0.0000000000000000|0.0000000000000000|17.31000000000000|16.23000000000000|15.15000000000000|14.06000000000000|0.0000000000000000|20.95|19.64|18.33|17.01|0.00|0.0000000000000000|0.0000000000000000|6.491800000000000|F|T|0|1|0|0|0|0|0|0|4.0|0.0|0.0|0.0|0.0|0.0|4.0|10.8182|10.8182|10.8182|0.0|0.0|17.31|20.95|0.0|0.0|6.4918|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01033445,,|01033445|||ACEITE ENGRANAJES COMPOUND 150 ENV.45|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|0.000|167.1900000000000|69.11640000000000|69.11640000000000|0.0000000000000000|0.0000000000000000|300.9500000000000|284.2000000000000|267.5000000000000|250.8000000000000|0.0000000000000000|364.15|343.88|323.68|303.47|0.00|0.0000000000000000|0.0000000000000000|231.8336000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|167.19|69.1164|69.1164|0.0|0.0|300.95|364.15|0.0|0.0|231.8336|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01043485,,|01043485|||ACEITE ENGRANAJES SAE 90 ENV.185|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|5.000|269.8500000000000|269.8500000000000|259.4329000000000|0.0000000000000000|0.0000000000000000|404.7800000000000|391.2600000000000|377.7600000000000|364.3000000000000|0.0000000000000000|489.78|473.42|457.09|440.80|0.00|0.0000000000000000|0.0000000000000000|134.9300000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|269.85|269.85|259.4329|0.0|0.0|404.78|489.78|0.0|0.0|134.93|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01053445,,|01053445|||ACEITE COMPRESORES NAVASYNT-46 ENV.45|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|2.000|478.5600000000000|478.5600000000000|373.9017000000000|0.0000000000000000|0.0000000000000000|593.9200000000000|560.8500000000000|523.4800000000000|486.0700000000000|0.0000000000000000|718.64|678.63|633.41|588.14|0.00|0.0000000000000000|0.0000000000000000|115.3600000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|478.56|478.56|373.9017|0.0|0.0|593.92|718.64|0.0|0.0|115.36|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01053505,,|01053505|||ACEITE VERKOPLUS 15W40 SHPD ENV.5|10|ACEITES Y GRASAS||2.000|0.000|0.000|0.000|0.000|0.000|2.000|8.890000000000001|8.890000000000001|0.0000000000000000|0.0000000000000000|0.0000000000000000|21.34000000000000|19.56000000000000|17.78000000000000|16.00000000000000|0.0000000000000000|25.82|23.67|21.51|19.36|0.00|0.0000000000000000|0.0000000000000000|12.45000000000000|F|T|0|1|0|0|0|0|0|0|2.0|0.0|0.0|0.0|0.0|0.0|2.0|8.89|8.89|0.0|0.0|0.0|21.34|25.82|0.0|0.0|12.45|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01063445,,|01063445|||ACEITE SAE-40 SERIE 3ª ENV.45|10|ACEITES Y GRASAS||1.000|0.000|0.000|0.000|0.000|0.000|5.000|51.92000000000000|48.43740000000000|42.25720000000000|0.0000000000000000|0.0000000000000000|90.15000000000001|84.14000000000000|80.30000000000000|76.03000000000000|0.0000000000000000|109.08|101.81|97.16|92.00|0.00|0.0000000000000000|0.0000000000000000|41.71260000000001|F|T|0|1|0|0|0|0|0|0|1.0|0.0|0.0|0.0|0.0|0.0|5.0|51.92|48.4374|42.2572|0.0|0.0|90.15|109.08|0.0|0.0|41.71260000000001|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01073445,,|01073445|||ACEITE MAXIDIESEL 15W40 ENV.45|10|ACEITES Y GRASAS||1.000|0.000|0.000|0.000|0.000|0.000|14.000|57.33660000000000|57.33660000000000|47.32970000000000|0.0000000000000000|0.0000000000000000|114.6700000000000|103.2100000000000|91.74000000000000|80.27000000000000|0.0000000000000000|138.75|124.88|111.01|97.13|0.00|0.0000000000000000|0.0000000000000000|57.33340000000001|F|T|0|1|0|0|0|0|0|0|1.0|0.0|0.0|0.0|0.0|0.0|14.0|57.3366|57.3366|47.3297|0.0|0.0|114.67|138.75|0.0|0.0|57.33340000000001|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01083445,,|01083445|||ACEITE TERMAL 320 - ALTA TEMPERATURA|10|ACEITES Y GRASAS||0.500|-55.000|0.000|0.000|0.000|0.000|203.500|3.532000000000000|1.373400000000000|1.273300000000000|0.0000000000000000|0.0000000000000000|7.750000000000000|7.100000000000000|6.350000000000000|5.650000000000000|0.0000000000000000|9.38|8.59|7.68|6.84|0.00|-75.53699999999999|-194.2600000000000|6.376600000000000|F|T|1|0|0|0|0|0|0|0|0.5|-55.0|0.0|0.0|0.0|0.0|203.5|3.532|1.3734|1.2733|0.0|0.0|7.75|9.38|-75.53699999999999|-194.26|6.3766|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01093445,,|01093445|||ACEITE SAE-30 SERIE 3ª ENV.45|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|1.000|54.54000000000000|54.54000000000000|42.25720000000000|0.0000000000000000|0.0000000000000000|114.5300000000000|109.0800000000000|103.6300000000000|98.17000000000000|0.0000000000000000|138.58|131.99|125.39|118.79|0.00|0.0000000000000000|0.0000000000000000|59.99000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|54.54|54.54|42.2572|0.0|0.0|114.53|138.58|0.0|0.0|59.99|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01103405,,|01103405|||ACEITE COMPRESORES ULTRACOOLANT 5KG.|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|15.000|14.25000000000000|14.25000000000000|14.25000000000000|0.0000000000000000|0.0000000000000000|27.05000000000000|25.84000000000000|25.24000000000000|24.04000000000000|0.0000000000000000|32.73|31.27|30.54|29.09|0.00|0.0000000000000000|0.0000000000000000|12.80000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|15.0|14.25|14.25|14.25|0.0|0.0|27.05|32.73|0.0|0.0|12.8|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01113485,,|01113485|||ACEITE MAXIDIESEL 20W50 ENV.185|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|2.000|206.0600000000000|206.0600000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|329.7000000000000|309.1000000000000|288.4800000000000|267.9000000000000|0.0000000000000000|398.94|374.01|349.06|324.16|0.00|0.0000000000000000|0.0000000000000000|123.6400000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|2.0|206.06|206.06|0.0|0.0|0.0|329.7|398.94|0.0|0.0|123.64|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|01123485,,|01123485|||ACEITE HIDRAULICO VESTA HLP-68 ENV.185|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|0.000|179.0800000000000|179.0800000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|322.3400000000000|304.4400000000000|286.5300000000000|268.6200000000000|0.0000000000000000|390.03|368.37|346.70|325.03|0.00|0.0000000000000000|0.0000000000000000|143.2600000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|179.08|179.08|0.0|0.0|0.0|322.34|390.03|0.0|0.0|143.26|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02003405,,|02003405|||GRASA LUBRICANTE BB-2 LITICA 5kg.|10|ACEITES Y GRASAS||0.000|-1.000|0.000|0.000|0.000|0.000|30.000|19.54000000000000|8.170000000000000|6.569100000000000|0.0000000000000000|0.0000000000000000|39.10000000000000|35.20000000000000|33.25000000000000|31.25000000000000|0.0000000000000000|47.31|42.59|40.23|37.81|0.00|-8.170000000000000|-19.54000000000000|30.93000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-1.0|0.0|0.0|0.0|0.0|30.0|19.54|8.17|6.5691|0.0|0.0|39.1|47.31|-8.17|-19.54|30.93|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02003445,,|02003445|||GRASA LUBRICANTE BB-2 ENV.45|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|13.000|61.50000000000000|61.50000000000000|52.45030000000000|0.0000000000000000|0.0000000000000000|143.9200000000000|129.6200000000000|115.2000000000000|100.8400000000000|0.0000000000000000|174.14|156.84|139.39|122.02|0.00|0.0000000000000000|0.0000000000000000|82.41999999999999|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|13.0|61.5|61.5|52.4503|0.0|0.0|143.92|174.14|0.0|0.0|82.41999999999999|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02003505,,|02003505|||GRASA LUBRICANTE LITICA EP PLUS ENV.5|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|0.000|14.00000000000000|14.00000000000000|14.00000000000000|0.0000000000000000|0.0000000000000000|28.00000000000000|26.60000000000000|25.20000000000000|23.80000000000000|0.0000000000000000|33.88|32.19|30.49|28.80|0.00|0.0000000000000000|0.0000000000000000|14.00000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|14.0|14.0|14.0|0.0|0.0|28.0|33.88|0.0|0.0|14.0|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02003818,,|02003818|||GRASA LUBRICANTE BB-2 ENV.18|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|4.000|25.84350000000000|25.84350000000000|25.84350000000000|0.0000000000000000|0.0000000000000000|72.72000000000000|67.19000000000000|62.02000000000000|56.86000000000000|0.0000000000000000|87.99|81.30|75.04|68.80|0.00|0.0000000000000000|0.0000000000000000|46.87650000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|4.0|25.8435|25.8435|25.8435|0.0|0.0|72.72|87.99|0.0|0.0|46.8765|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02013050,,|02013050|||GRASA CASTROL MS-3 BISULFURO MOLIBDENO|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|251.000|257.7000000000000|257.7000000000000|4.507600000000000|0.0000000000000000|0.0000000000000000|515.4000000000000|481.9000000000000|445.8200000000000|412.8400000000000|0.0000000000000000|623.63|583.10|539.44|499.54|0.00|0.0000000000000000|0.0000000000000000|257.7000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|251.0|257.7|257.7|4.5076|0.0|0.0|515.4|623.63|0.0|0.0|257.7|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02013405,,|02013405|||GRASA LUBRICANTE MOLYBDAL-2 ENV.5|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|8.000|12.91000000000000|12.91000000000000|9.616199999999999|0.0000000000000000|0.0000000000000000|32.25000000000000|29.05000000000000|25.82000000000000|22.60000000000000|0.0000000000000000|39.02|35.15|31.24|27.35|0.00|0.0000000000000000|0.0000000000000000|19.34000000000000|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|12.91|12.91|9.6162|0.0|0.0|32.25|39.02|0.0|0.0|19.34|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02013418,,|02013418|||GRASA LUBRICANTE MOLYBDAL-2 ENV.18|10|ACEITES Y GRASAS||1.000|0.000|0.000|0.000|0.000|0.000|1.000|29.75010000000000|29.75010000000000|29.75010000000000|0.0000000000000000|0.0000000000000000|89.25000000000000|81.74000000000000|74.38000000000000|67.01000000000001|0.0000000000000000|107.99|98.91|90.00|81.08|0.00|0.0000000000000000|0.0000000000000000|59.49990000000000|F|T|0|1|0|0|0|0|0|0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|29.7501|29.7501|29.7501|0.0|0.0|89.25|107.99|0.0|0.0|59.4999|0|1|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02013445,,|02013445|||GRASA LUBRICANTE MOLYBDAL-2 ENV.45|10|ACEITES Y GRASAS||1.000|0.000|0.000|0.000|0.000|0.000|1.000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|0.00|0.00|0.00|0.00|0.00|0.0000000000000000|0.0000000000000000|0.0000000000000000|F|T|0|1|0|0|1|0|0|0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0|1|0|0|1|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02023401,,|02023401|||GRASA VERKOFOOD FG-2 ATOXICA / CARTUCHO 400CC|10|ACEITES Y GRASAS||0.000|-56.000|0.000|0.000|0.000|-8.000|48.000|4.000000000000000|4.000000000000000|4.420000000000000|0.0000000000000000|0.0000000000000000|9.699999999999999|8.850000000000000|7.960000000000000|7.100000000000000|0.0000000000000000|11.74|10.71|9.63|8.59|0.00|-224.0000000000000|-224.0000000000000|5.699999999999999|F|T|1|0|0|0|0|0|0|0|0.0|-56.0|0.0|0.0|0.0|-8.0|48.0|4.0|4.0|4.42|0.0|0.0|9.7|11.74|-224.0|-224.0|5.699999999999999|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02023402,,|02023402|||GRASA VERKOFOOD FG-2 ATOXICA ENV.2|10|ACEITES Y GRASAS||0.000|-12.000|0.000|0.000|0.000|-4.000|0.000|21.78000000000000|11.22000000000000|0.0000000000000000|0.0000000000000000|0.0000000000000000|52.25000000000000|47.90000000000000|43.00000000000000|39.20000000000000|0.0000000000000000|63.22|57.96|52.03|47.43|0.00|-134.6400000000000|-261.3600000000000|41.03000000000000|F|T|1|0|0|0|0|0|0|0|0.0|-12.0|0.0|0.0|0.0|-4.0|0.0|21.78|11.22|0.0|0.0|0.0|52.25|63.22|-134.64|-261.36|41.03|1|0|0|0|0|0|0|0
CHEMIE|1|ALMACEN PRINCIPAL|02023405,,|02023405|||GRASA VERKOFOOD FG-2 ATOXICA ENV.5|10|ACEITES Y GRASAS||0.000|0.000|0.000|0.000|0.000|0.000|8.000|34.99000000000000|34.99000000000000|30.91610000000000|0.0000000000000000|0.0000000000000000|69.56999999999999|61.75000000000000|54.09000000000000|46.43000000000000|0.0000000000000000|84.18|74.72|65.45|56.18|0.00|0.0000000000000000|0.0000000000000000|34.57999999999999|F|T|0|1|0|0|0|0|0|0|0.0|0.0|0.0|0.0|0.0|0.0|8.0|34.99|34.99|30.9161|0.0|0.0|69.57|84.18|0.0|0.0|34.57999999999999|0|1|0|0|0|0|0|0
