EMPRESA|REFE|REFERENCIA1|REFERENCIA2|REFERENCIA3|DESCRIPCION|CODIGO_IVA|CODIGO_FAMILIA|FAMILIA|CODIGO_SUBFAMILIA|FECHA_ALTA|DESUSO|CONTROL_STOCK|RECALCULAR_PM|BASE|UNIDADES_PALET|KILOS_UNIDAD
CHEMIE|00105010,,|00105010|||DISPENSADOR PAPEL MECHA ABS BLANCO|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|00105030,,|00105030|||DISPENSADOR PAPEL SECAMANOS AUTOCORTANTE ABS|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|00105040,,|00105040|||DISPENSADOR PAPEL SECAMANOS MECHA FUME/BLANCO|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|001050DS,,|001050DS|||SOPORTE SUELO PARA DOSIFICADOR AUTOMATICO|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|001050SD,,|001050SD|||DOSIFICADOR GEL AUTOMATICO+SOPORTE SUELO METAL|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|00106010,,|00106010|||PORTARROLLOS PAPEL HIGIENICO BLANCO METALICO|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|00106011,,|00106011|||PORTARROLLOS PAPEL HIGIENICO HOJA-HOJA BLANCO|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|00106012,,|00106012|||PORTARROLLOS PAPEL HIGIENICO ZIG-ZAG ABS BLANCO|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|00106032,,|00106032|||PORTARROLLOS PAPEL HIGIENICO BLANCO ABS|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|001060IX,,|001060IX|||PORTARROLLOS PAPEL HIGIENICO INOX SATINADO|G|11|APARATOS Y DOSIFICADORES||2000-01-20|F|T|T||0.000|0.000
CHEMIE|00107032,,|00107032|||DISPENSADOR PAPEL MECANICOS SUELO|G|11|APARATOS Y DOSIFICADORES||2000-05-02|F|T|T||0.000|0.000
CHEMIE|00108017,,|00108017|||DISPENSADOR BOBINA MECANICO MURAL|G|11|APARATOS Y DOSIFICADORES||2000-05-02|F|T|T||0.000|0.000
CHEMIE|00109044,,|00109044|||SECAMANOS ALTO RENDIMIENTO OPTICO BLANCO|G|11|APARATOS Y DOSIFICADORES||2000-07-07|F|T|T||0.000|0.000
CHEMIE|00109045,,|00109045|||SECAMANOS ALTO RENDIMIENTO ACERO INOX|G|11|APARATOS Y DOSIFICADORES||2000-07-07|F|T|T||0.000|0.000
CHEMIE|00200000,,|00200000|||PULVERIZADOR MANUAL BOTELLA 1000cc|G|11|APARATOS Y DOSIFICADORES||2000-01-21|F|T|T||0.000|0.000
CHEMIE|00201000,,|00201000|||PULVERIZADOR MANUAL ATOMIZADOR ESPECIAL|G|11|APARATOS Y DOSIFICADORES||2000-01-21|F|T|T||0.000|0.000
CHEMIE|0020100E,,|0020100E|||PULVERIZADOR ESPECIAL ATOMIZADOR ESPUMANTE|G|11|APARATOS Y DOSIFICADORES||2000-01-21|F|T|T||0.000|0.000
CHEMIE|00202000,,|00202000|||PULVERIZADOR INDUSTRIAL IK 6Lts.|G|11|APARATOS Y DOSIFICADORES||2000-01-21|F|T|T||0.000|0.000
CHEMIE|00202001,,|00202001|||PULVERIZADOR PRESION PLUVIA 5LTS.|G|11|APARATOS Y DOSIFICADORES||2000-01-21|F|T|T||0.000|0.000
CHEMIE|00203000,,|00203000|||PULVERIZADOR INDUSTRIAL IK-1.5|G|11|APARATOS Y DOSIFICADORES||2000-02-11|F|T|T||0.000|0.000
CHEMIE|00204000,,|00204000|||PULVERIZADOR ELECTRICO NEBULO|G|11|APARATOS Y DOSIFICADORES||2001-05-08|F|T|T||0.000|0.000
CHEMIE|00300000,,|00300000|||CARRO SEÑALIZACION SUPER STRIPER|G|11|APARATOS Y DOSIFICADORES||2000-11-21|F|T|T||0.000|0.000
CHEMIE|003511,,|003511|||CARTEL DE SEÑALIZACION|G|035|VARIOS||2020-09-04|F|T|T||0.000|0.000
CHEMIE|01003050,,|01003050|||ACEITE HIDRAULICO HYSPIN AWH 32 ENV.60|G|10|ACEITES Y GRASAS||2000-01-18|F|T|T||0.000|0.000
CHEMIE|01003405,,|01003405|||ACEITE HIDRAULICO VESTA HLP-46 ENV.5|G|10|ACEITES Y GRASAS||2000-01-18|F|T|T||0.000|0.000
CHEMIE|01003420,,|01003420|||ACEITE HIDRAULICO HV-46 ENV.20|G|10|ACEITES Y GRASAS||2017-01-12|F|T|T||0.000|0.000
CHEMIE|01003445,,|01003445|||ACEITE HIDRAULICO VESTA HLP-46 ENV.45|G|10|ACEITES Y GRASAS||2000-01-10|F|T|T||0.000|0.000
CHEMIE|01003605,,|01003605|||ACEITE HIDRAULICO B2000 HLP 46 ENV.5|G|10|ACEITES Y GRASAS||2016-06-20|F|T|T||0.000|0.000
CHEMIE|01013405,,|01013405|||ACEITE VERKOPLUS 20W50 SHPD ENV.5|G|10|ACEITES Y GRASAS||2000-01-17|F|T|T||0.000|0.000
CHEMIE|01013445,,|01013445|||ACEITE VERKOPLUS 20W50 SHPD ENV.45|G|10|ACEITES Y GRASAS||2000-01-18|F|T|T||0.000|0.000
CHEMIE|01021700,,|01021700|||LUBE FOOD-ACEITE C/TEFLON IND.ALIMENT.|G|10|ACEITES Y GRASAS||2000-01-18|F|T|T||0.000|0.000
CHEMIE|01021701,,|01021701|||SUPERLUB RP - ACEITE LUBRICANTE C/PTFE|G|10|ACEITES Y GRASAS||2012-09-30|F|T|T||0.000|0.000
CHEMIE|01023800,,|01023800|||NOCOPHIL - ACEITE LIGERO ENGRASE PRECISION|G|10|ACEITES Y GRASAS||2000-01-26|F|T|T||0.000|0.000
CHEMIE|01033405,,|01033405|||ACEITE VERKOL GT-7 SAE 140 EP ENV.5|G|10|ACEITES Y GRASAS||2001-01-03|F|T|T||0.000|0.000
CHEMIE|01033445,,|01033445|||ACEITE ENGRANAJES COMPOUND 150 ENV.45|G|10|ACEITES Y GRASAS||2000-02-04|F|T|T||0.000|0.000
CHEMIE|01043485,,|01043485|||ACEITE ENGRANAJES SAE 90 ENV.185|G|10|ACEITES Y GRASAS||2000-02-04|F|T|T||0.000|0.000
CHEMIE|01053445,,|01053445|||ACEITE COMPRESORES NAVASYNT-46 ENV.45|G|10|ACEITES Y GRASAS||2000-03-07|F|T|T||0.000|0.000
CHEMIE|01053505,,|01053505|||ACEITE VERKOPLUS 15W40 SHPD ENV.5|G|10|ACEITES Y GRASAS||2006-11-22|F|T|T||0.000|0.000
CHEMIE|01063445,,|01063445|||ACEITE SAE-40 SERIE 3ª ENV.45|G|10|ACEITES Y GRASAS||2000-03-14|F|T|T||0.000|0.000
CHEMIE|01073445,,|01073445|||ACEITE MAXIDIESEL 15W40 ENV.45|G|10|ACEITES Y GRASAS||2000-05-04|F|T|T||0.000|0.000
CHEMIE|01083445,,|01083445|||ACEITE TERMAL 320 - ALTA TEMPERATURA|G|10|ACEITES Y GRASAS||2000-05-05|F|T|T||0.000|0.000
CHEMIE|01093445,,|01093445|||ACEITE SAE-30 SERIE 3ª ENV.45|G|10|ACEITES Y GRASAS||2000-06-21|F|T|T||0.000|0.000
CHEMIE|01103405,,|01103405|||ACEITE COMPRESORES ULTRACOOLANT 5KG.|G|10|ACEITES Y GRASAS||2000-10-03|F|T|T||0.000|0.000
CHEMIE|01113485,,|01113485|||ACEITE MAXIDIESEL 20W50 ENV.185|G|10|ACEITES Y GRASAS||2002-01-18|F|T|T||0.000|0.000
CHEMIE|01123485,,|01123485|||ACEITE HIDRAULICO VESTA HLP-68 ENV.185|G|10|ACEITES Y GRASAS||2002-11-07|F|T|T||0.000|0.000
CHEMIE|02003405,,|02003405|||GRASA LUBRICANTE BB-2 LITICA 5kg.|G|10|ACEITES Y GRASAS||2000-02-17|F|T|T||0.000|0.000
CHEMIE|02003445,,|02003445|||GRASA LUBRICANTE BB-2 ENV.45|G|10|ACEITES Y GRASAS||2000-07-25|F|T|T||0.000|0.000
CHEMIE|02003505,,|02003505|||GRASA LUBRICANTE LITICA EP PLUS ENV.5|G|10|ACEITES Y GRASAS||2018-03-28|F|T|T||0.000|0.000
CHEMIE|02003818,,|02003818|||GRASA LUBRICANTE BB-2 ENV.18|G|10|ACEITES Y GRASAS||2000-01-28|F|T|T||0.000|0.000
CHEMIE|02013050,,|02013050|||GRASA CASTROL MS-3 BISULFURO MOLIBDENO|G|10|ACEITES Y GRASAS||2000-09-21|F|T|T||0.000|0.000
CHEMIE|02013405,,|02013405|||GRASA LUBRICANTE MOLYBDAL-2 ENV.5|G|10|ACEITES Y GRASAS||2000-01-31|F|T|T||0.000|0.000
CHEMIE|02013418,,|02013418|||GRASA LUBRICANTE MOLYBDAL-2 ENV.18|G|10|ACEITES Y GRASAS||2000-12-07|F|T|T||0.000|0.000
CHEMIE|02013445,,|02013445|||GRASA LUBRICANTE MOLYBDAL-2 ENV.45|G|10|ACEITES Y GRASAS||2000-08-07|F|T|T||0.000|0.000
CHEMIE|02023401,,|02023401|||GRASA VERKOFOOD FG-2 ATOXICA / CARTUCHO 400CC|G|10|ACEITES Y GRASAS||2011-01-12|F|T|T||0.000|0.000
CHEMIE|02023402,,|02023402|||GRASA VERKOFOOD FG-2 ATOXICA ENV.2|G|10|ACEITES Y GRASAS||2004-02-27|F|T|T||0.000|0.000
CHEMIE|02023405,,|02023405|||GRASA VERKOFOOD FG-2 ATOXICA ENV.5|G|10|ACEITES Y GRASAS||2001-03-21|F|T|T||0.000|0.000
CHEMIE|02023418,,|02023418|||GRASA VERKOFOOD FG-2 ATOXICA ENV.18|G|10|ACEITES Y GRASAS||2001-03-29|F|T|T||0.000|0.000
CHEMIE|02033418,,|02033418|||GRASA LITICA EPX-00/ RODAMIENTOS ENV.18|G|10|ACEITES Y GRASAS||2002-01-18|F|T|T||0.000|0.000
CHEMIE|02033445,,|02033445|||GRASA LITICA EPX-00 / RODAMIENTOS ENV.45|G|10|ACEITES Y GRASAS||2001-07-31|F|T|T||0.000|0.000
CHEMIE|02041705,,|02041705|||VASELINA FILANTE BLANCA ENV.5 KG.|G|10|ACEITES Y GRASAS||2019-03-12|F|T|T||0.000|0.000
CHEMIE|02141705,,|02141705|||GREASE NTO-2T / GRASA ATOXICA IND. ALIMENT. H1 ENV.5|G|07|AEROSOLES||2000-01-25|F|T|T||0.000|0.000
CHEMIE|09003111,,|09003111|||PASTILLAS PARA URINARIOS Y WC BLOCK ENV.1 KG.|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2016-10-26|F|T|T||0.000|0.000
CHEMIE|09003113,,|09003113|||PASTILLAS PARA URINARIOS Y WC BLOCK ENV.3 KG.|G|09|PROD. Y ACCESORIOS PARA LIMPIEZA||2016-10-26|F|T|T||0.000|0.000
CHEMIE|1030368,,|1030368|||BOMBA ELECTRICA VCO 10.04 220V ESP. CORROSIVOS|G|11|APARATOS Y DOSIFICADORES||2023-10-18|F|T|T||0.000|0.000
CHEMIE|1030369,,|1030369|||BOMBA DOSIFICADORA DETERGENTE LAVAVAJILLAS|G|11|APARATOS Y DOSIFICADORES||2020-11-26|F|T|T||0.000|0.000
CHEMIE|11013800,,|11013800|||CHEMGRAS MU - DESENGRASANTE MULTIUSOS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-05|F|T|T||0.000|0.000
CHEMIE|11023800,,|11023800|||CHEMGRAS DS - DESENGRASANTE INDUSTRIAL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-05|F|T|T||0.000|0.000
CHEMIE|11033800,,|11033800|||ZOSY D/DESENGRASANTE INDUST.CONCENT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-05|F|T|T||0.000|0.000
CHEMIE|11043200,,|11043200|||CHEMGRAS PL- DESENGRASANTE ESP. PLANCHAS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-02-22|F|T|T||0.000|0.000
CHEMIE|11053800,,|11053800|||CHEMGRAS MXD - DESENGRASANTE USO GENERAL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|11063800,,|11063800|||EMULCHEM ECO - LIMPIADOR BASE SOLVENTE|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2006-09-18|F|T|T||0.000|0.000
CHEMIE|11073800,,|11073800|||CHEMGRAS MXD - DESENGRASANTE USO GENERAL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|11083800,,|11083800|||CHEMGRAS AS - DESENGRASANTE USO GENERAL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|11093800,,|11093800|||CHEMGRAS D-155 / DESENGRASANTE USO GENERAL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|12003800,,|12003800|||CHEMGRAS EC - DESENGRASANTE MAQ. AUT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||1999-12-21|F|T|T||0.000|0.000
CHEMIE|12003801,,|12003801|||CHEMGRAS ASF - DESENGRASANTE FREGADORA|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||1999-12-21|F|T|T||0.000|0.000
CHEMIE|12012400,,|12012400|||CHEMGRAS MG - DETERGENTE MAQ. AUT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-11|F|T|T||0.000|0.000
CHEMIE|12013800,,|12013800|||BRINET MG - DETERGENTE FREGADORA|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||1999-12-21|F|T|T||0.000|0.000
CHEMIE|12013800CTD,,|12013800CTD|||BRINET MG - CONTENEDOR|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||1999-12-21|T|T|T||0.000|0.000
CHEMIE|12023800,,|12023800|||DEGRAS GC - DESENGRASANTE FREGADORAS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|12033800,,|12033800|||BRINET DS - DETERGENTE USO GENERAL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2019-11-05|F|T|T||0.000|0.000
CHEMIE|13001700,,|13001700|||VITSOL PINO-LIMPIADOR INDUST.CONCENT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-04|F|T|T||0.000|0.000
CHEMIE|13011700,,|13011700|||XAMPIX - LIMPIADOR DESODORIZANTE CONCENT|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-04|F|T|T||0.000|0.000
CHEMIE|13013800,,|13013800|||BRINET CT - LIMPIADOR PERFUMADO MULTIUSOS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|T|T|T||0.000|0.000
CHEMIE|13023800,,|13023800|||FREGASUELOS ALVASA TALCO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2002-10-17|F|T|T||0.000|0.000
CHEMIE|13033800,,|13033800|||BRINET L - LIMPIADOR BIOALCOHOL CONCENT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-06-16|F|T|T||0.000|0.000
CHEMIE|13043800,,|13043800|||BRINET BQ - LIMPIADOR BIOALCOHOL CONCENT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2002-10-17|F|T|T||0.000|0.000
CHEMIE|13043801,,|13043801|||BRINET VARIOS - LIMPIADOR GENERAL PERFUMADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2002-10-17|F|T|T||0.000|0.000
CHEMIE|13053800,,|13053800|||BRINET AMD - LIMPIADOR AMONIACAL CONCENTRADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|13063800,,|13063800|||BRINET AML - LIMPIADOR AMONIACAL PINO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|13063801,,|13063801|||BRINET SO - LIMPIADOR AMONIACAL S/PERFUME|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2016-01-11|F|T|T||0.000|0.000
CHEMIE|13073800,,|13073800|||BRINET CL - DETERGENTE CLORADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|13083800,,|13083800|||CHEMWAX LC - EMULSION CERA PERFUMADA|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2009-09-30|F|T|T||0.000|0.000
CHEMIE|13093800,,|13093800|||CHEMWAX CM - CERA RESTAURADORA SUELOS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2009-11-20|F|T|T||0.000|0.000
CHEMIE|14001700,,|14001700|||GLASWIPE - LIMPIACRISTALES PERFUMADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-12|F|T|T||0.000|0.000
CHEMIE|14003800,,|14003800|||CHEMGLAS CR - LIMPIACRISTALES|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|14011700,,|14011700|||A-5 / LIMPIADOR ESP. ACERO INOX.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-02-22|F|T|T||0.000|0.000
CHEMIE|14013400,,|14013400|||INOX BRILL - LIMP. ABRILLANTADOR ACERO INOX.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-02-22|F|T|T||0.000|0.000
CHEMIE|14013800,,|14013800|||BRIDOX TD - LIMPIADOR MULTISUPERFICIES|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|14013801,,|14013801|||BRIDOX TD - LIMP. MULTISUPERFICIES ENV.750 C/PULVE|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2008-09-23|F|T|T||0.000|0.000
CHEMIE|14023800,,|14023800|||BRINET WC - LIMPIADOR DESINCRUSTANTE WC|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2002-11-08|F|T|T||0.000|0.000
CHEMIE|14023801,,|14023801|||LIMPIADOR GEL WC C/LEJIA ENV.750|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2002-11-08|F|T|T||0.000|0.000
CHEMIE|14033800,,|14033800|||BRINET LB - LIMPIADOR CONCENT. BAÑOS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2007-06-06|F|T|T||0.000|0.000
CHEMIE|14043800,,|14043800|||BRINET BAC-P / LIMPIADOR HIGIENIZANTE PERFUMADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2007-10-11|F|T|T||0.000|0.000
CHEMIE|14050000,,|14050000|||CRYSTAL CLEANER - LIMPIADOR MULTIUSOS|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2016-05-16|F|T|T||0.000|0.000
CHEMIE|15003800,,|15003800|||DETERMATIC 50 PLUS-LAVAVAJILLAS AUT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-12|F|T|T||0.000|0.000
CHEMIE|15013800,,|15013800|||BRILLMATIC 40-ABRILLANTADOR VAJILLA|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2000-01-12|F|T|T||0.000|0.000
CHEMIE|15022400,,|15022400|||DESKAL - LIMPIADOR ANTICAL|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2006-07-06|F|T|T||0.000|0.000
CHEMIE|15022401,,|15022401|||BACTERSOL DR - LIMPIADOR ANTICAL ENV.750|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2006-07-06|F|T|T||0.000|0.000
CHEMIE|15023800,,|15023800|||DESENMATIC - DESINCRUSTANTE MAQ. AUT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2006-09-06|F|T|T||0.000|0.000
CHEMIE|15023801,,|15023801|||STEL DEOCAL - DESCALCIFICADOR DESINCRUSTANTE|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2012-11-09|F|T|T||0.000|0.000
CHEMIE|15033800,,|15033800|||DETERLAV S - LAVAVAJ. MANUAL CONCENT.|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2007-01-16|F|T|T||0.000|0.000
CHEMIE|15033801,,|15033801|||FAIRY LAVAVAJILLAS PROFESIONAL ENV.5|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2007-01-16|F|T|T||0.000|0.000
CHEMIE|1503380SC,,|1503380SC|||DETERLAV SC - LAVAVAJILLAS SUPERCONCENTRADO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2007-01-16|F|T|T||0.000|0.000
CHEMIE|16003800,,|16003800|||DEGREASER - DESENGRASANTE GENERAL ECOLOGICO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2012-10-09|F|T|T||0.000|0.000
CHEMIE|16013800,,|16013800|||MULTIPURPOSE - LIMPIADOR MULTIUSOS ECOLOGICO|G|01|DESENGRASANTES Y LIMPIADORES GENERALES||2012-10-09|F|T|T||0.000|0.000
CHEMIE|21003800,,|21003800|||DERGEL SO-GEL DE MANOS S/O|G|02|JABONES Y PASTA LAVAMANOS||1999-12-21|F|T|T||0.000|0.000
CHEMIE|21013800,,|21013800|||DERGEL NB-GEL DE MANOS NACARADO|G|02|JABONES Y PASTA LAVAMANOS||2000-01-04|F|T|T||0.000|0.000
CHEMIE|21023800,,|21023800|||DERGEL CMB-GEL CREMA PARA MANOS|G|02|JABONES Y PASTA LAVAMANOS||2000-01-04|F|T|T||0.000|0.000
CHEMIE|21023801,,|21023801|||DERGEL CMB-GEL DE MANOS ENV.500 C/DOSIF.|G|02|JABONES Y PASTA LAVAMANOS||2000-01-04|F|T|T||0.000|0.000
CHEMIE|21033800,,|21033800|||GELGRAS CN - GEL LAVAMANOS MECANICOS|G|02|JABONES Y PASTA LAVAMANOS||2000-01-04|F|T|T||0.000|0.000
CHEMIE|21043800,,|21043800|||LICOGEL - GEL HIDROALCOHOL HIGIENIZANTE|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|21043801,,|21043801|||LICOGEL - GEL HIDROALCOHOL ENV. 1Lt. C/DOSIFICADOR|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|21043802,,|21043802|||DEPTIGERM GEL - SANITIZANTE MANOS BOLSA 800cc|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|21043803,,|21043803|||LICOGEL - GEL HIDROALCOHOL ENV. 500 C/DOSIFICADOR|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|21043804,,|21043804|||LICOGEL - GEL HIDROALCOHOL BOLSA 800cc|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|21043805,,|21043805|||DEPTIGERM - GEL HIDROALCOHOL MANOS|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|21043900,,|21043900|||HIDROSAN - GEL HIDROALCOHOL HIGIENIZANTE|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|21043901,,|21043901|||HIDROSAN - GEL HIDROALCOHOL 1 LT. C/DOSIFICADOR|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|2104390L,,|2104390L|||HIDROSAN L - HIDROALCOHOL LIQUIDO|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|2104390L1,,|2104390L1|||HIDROSAN L - HIDROALCOHOL LIQUIDO ENV.750|G|02|JABONES Y PASTA LAVAMANOS||2004-01-05|F|T|T||0.000|0.000
CHEMIE|21053800,,|21053800|||DERGEL BAC - GEL DE MANOS SANITIZANTE|G|02|JABONES Y PASTA LAVAMANOS||2009-09-09|F|T|T||0.000|0.000
CHEMIE|21063800,,|21063800|||ORANGE PLUS - GEL DESENGRASANTE C/MICROESFERAS|G|02|JABONES Y PASTA LAVAMANOS||2020-03-02|F|T|T||0.000|0.000
CHEMIE|21063801,,|21063801|||ORANGE PLUS - GEL DESENGRASANTE ENV.1LT. C/DOSIFICADOR|G|02|JABONES Y PASTA LAVAMANOS||2020-03-02|F|T|T||0.000|0.000
CHEMIE|22001700,,|22001700|||GELPAST 1GT - PASTA LAVAMANOS C/ARENILLA|G|02|JABONES Y PASTA LAVAMANOS||2000-01-25|F|T|T||0.000|0.000
CHEMIE|22003800,,|22003800|||GELPAST BPP-PASTA LAVAMANOS C/ARENILLA|G|02|JABONES Y PASTA LAVAMANOS||2000-01-04|F|T|T||0.000|0.000
CHEMIE|22003801,,|22003801|||GELPAST BPP - PASTA LAVAMANOS TARRINA 1KG.|G|02|JABONES Y PASTA LAVAMANOS||2007-02-13|F|T|T||0.000|0.000
CHEMIE|22003810,,|22003810|||GELPAST BPP - CUBO PASTA LAVAMANOS MEC.|G|02|JABONES Y PASTA LAVAMANOS||2007-02-13|F|T|T||0.000|0.000
CHEMIE|22023800,,|22023800|||DETERPAST - PASTA LAVAMANOS S/DISOLVENTE|G|02|JABONES Y PASTA LAVAMANOS||2001-04-06|F|T|T||0.000|0.000
CHEMIE|31002100,,|31002100|||INSECTICIDA COOPER 33 S|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|1999-12-21|F|T|T||0.000|0.000
CHEMIE|31002105,,|31002105|||INSECTICIDA COOPER 33 ENV. 5|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|1999-12-21|F|T|T||0.000|0.000
CHEMIE|31012100,,|31012100|||INSECTICIDA MULTISPRAY|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|1999-12-21|F|T|T||0.000|0.000
CHEMIE|31012105,,|31012105|||INSECTICIDA MULTISPRAY ENV.5|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|1999-12-21|F|T|T||0.000|0.000
CHEMIE|31022100,,|31022100|||INSECTICIDA COOPER 55|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|2000-03-31|T|T|T||0.000|0.000
CHEMIE|31022105,,|31022105|||INSECTICIDA COOPER 44 ENV. 5|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|1999-12-21|F|T|T||0.000|0.000
CHEMIE|31023105,,|31023105|||INSECTICIDA EBOGON ENV. 5|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|1999-12-21|F|T|T||0.000|0.000
CHEMIE|31032100,,|31032100|||INSECTICIDA ANTI-HORMIGAS GRANULADO 400GR|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|033|2024-09-03|F|T|T||0.000|0.000
CHEMIE|32003800,,|32003800|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2000-01-04|T|T|T||0.000|0.000
CHEMIE|32003801,,|32003801|||TR-20 / ADITIVO DESINCRUSTANTE AGUA LAVADO|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2001-01-15|F|T|T||0.000|0.000
CHEMIE|32003802,,|32003802|||TR 20 FORCE / LIMPIADOR DESINCRUSTANTE ALTA CONCENT.|G|03|PROD. ESPECIALES INDUST. ALIMENTARIA|031|2009-03-24|T|T|T||0.000|0.000
